sample_id,true_language_post_fit,cluster
data/clean/de/Female/810104145_female_german_voice06.wav,de,2
data/clean/de/Female/810104145_female_german_voice09.wav,de,2
data/clean/de/Female/810104145_female_german_voice12.wav,de,2
data/clean/de/Female/810104145_female_german_voice18.wav,de,2
data/clean/de/Female/810104170_female_german_voice12.wav,de,2
data/clean/de/Female/810104170_female_german_voice15.wav,de,2
data/clean/de/Female/810104170_female_german_voice18.wav,de,2
data/clean/de/Female/810104170_female_german_voice20.wav,de,2
data/clean/de/Female/810104170_female_german_voice3.wav,de,2
data/clean/de/Female/810104170_female_german_voice7.wav,de,2
data/clean/de/Female/998104021_female_german_voice04.wav,de,2
data/clean/de/Female/998104021_female_german_voice07.wav,de,2
data/clean/de/Female/998104021_female_german_voice09.wav,de,2
data/clean/de/Female/998104021_female_german_voice12.wav,de,2
data/clean/de/Female/998104021_female_german_voice14.wav,de,2
data/clean/de/Female/998104021_female_german_voice15.wav,de,2
data/clean/de/Male/810100147_male_german_voice02.wav,de,7
data/clean/de/Male/810100147_male_german_voice07.wav,de,7
data/clean/de/Male/810100147_male_german_voice08.wav,de,7
data/clean/de/Male/810100147_male_german_voice09.wav,de,7
data/clean/de/Male/810100147_male_german_voice12.wav,de,7
data/clean/de/Male/810100147_male_german_voice18.wav,de,7
data/clean/de/Male/810100147_male_german_voice19.wav,de,7
data/clean/de/Male/810100162_male_german_voice01.wav,de,2
data/clean/de/Male/810100162_male_german_voice03.wav,de,2
data/clean/de/Male/810100162_male_german_voice04.wav,de,3
data/clean/de/Male/810100162_male_german_voice05.wav,de,2
data/clean/de/Male/810100162_male_german_voice06.wav,de,2
data/clean/de/Male/810100162_male_german_voice07.wav,de,2
data/clean/de/Male/810100162_male_german_voice09.wav,de,2
data/clean/de/Male/810100162_male_german_voice12.wav,de,2
data/clean/de/Male/810100162_male_german_voice16.wav,de,3
data/clean/de/Male/810100162_male_german_voice20.wav,de,2
data/clean/de/Male/810101399_male_german_voice01.wav,de,7
data/clean/de/Male/810101399_male_german_voice02.wav,de,7
data/clean/de/Male/810101399_male_german_voice04.wav,de,7
data/clean/de/Male/810101399_male_german_voice10.wav,de,7
data/clean/de/Male/810101399_male_german_voice11.wav,de,7
data/clean/de/Male/810101399_male_german_voice14.wav,de,7
data/clean/de/Male/810101453_male_german_voice01.wav,de,7
data/clean/de/Male/810101453_male_german_voice02.wav,de,7
data/clean/de/Male/810101453_male_german_voice03.wav,de,7
data/clean/de/Male/810101453_male_german_voice04.wav,de,7
data/clean/de/Male/810101453_male_german_voice05.wav,de,7
data/clean/de/Male/810101453_male_german_voice08.wav,de,7
data/clean/de/Male/810101453_male_german_voice13.wav,de,7
data/clean/de/Male/810101453_male_german_voice14.wav,de,7
data/clean/de/Male/810101453_male_german_voice16.wav,de,7
data/clean/de/Male/810101453_male_german_voice17.wav,de,7
data/clean/de/Male/810101453_male_german_voice20.wav,de,7
data/clean/de/Male/810101477_male_german_voice01.wav,de,7
data/clean/de/Male/810101477_male_german_voice12.wav,de,7
data/clean/de/Male/810101477_male_german_voice13.wav,de,7
data/clean/de/Male/810101477_male_german_voice14.wav,de,7
data/clean/de/Male/810101477_male_german_voice16.wav,de,7
data/clean/de/Male/810101477_male_german_voice17.wav,de,7
data/clean/de/Male/810101477_male_german_voice18.wav,de,7
data/clean/de/Male/810101607_male_german_voice1.wav,de,2
data/clean/de/Male/810101607_male_german_voice10.wav,de,2
data/clean/de/Male/810101607_male_german_voice12.wav,de,2
data/clean/de/Male/810101607_male_german_voice13.wav,de,2
data/clean/de/Male/810101607_male_german_voice22.wav,de,2
data/clean/de/Male/810101607_male_german_voice23.wav,de,2
data/clean/de/Male/810101607_male_german_voice29.wav,de,2
data/clean/de/Male/810101607_male_german_voice4.wav,de,2
data/clean/de/Male/810101607_male_german_voice5.wav,de,2
data/clean/de/Male/810101607_male_german_voice6.wav,de,2
data/clean/de/Male/810103040_male_german_voice16.wav,de,7
data/clean/de/Male/810103040_male_german_voice4.wav,de,7
data/clean/de/Male/810103040_male_german_voice5.wav,de,7
data/clean/de/Male/810103040_male_german_voice7.wav,de,7
data/clean/de/Male/810103040_male_german_voice9.wav,de,7
data/clean/de/Male/810104070_male_german_voice02.wav,de,7
data/clean/de/Male/810104070_male_german_voice06.wav,de,7
data/clean/de/Male/810104070_male_german_voice09.wav,de,7
data/clean/de/Male/810104070_male_german_voice10.wav,de,7
data/clean/de/Male/810104070_male_german_voice13.wav,de,7
data/clean/de/Male/810104070_male_german_voice17.wav,de,7
data/clean/de/Male/810104119_male_german_voice01.wav,de,2
data/clean/de/Male/810104119_male_german_voice04.wav,de,2
data/clean/de/Male/810104119_male_german_voice05.wav,de,2
data/clean/de/Male/810104119_male_german_voice07.wav,de,2
data/clean/de/Male/810104119_male_german_voice10.wav,de,2
data/clean/de/Male/810104119_male_german_voice14.wav,de,2
data/clean/de/Male/810104119_male_german_voice18.wav,de,2
data/clean/de/Male/810104119_male_german_voice19.wav,de,2
data/clean/de/Male/810104119_male_german_voice20.wav,de,2
data/clean/de/Male/810104151_male_german_voice01.mp3.wav,de,2
data/clean/de/Male/810104151_male_german_voice04.mp3.wav,de,2
data/clean/de/Male/810104151_male_german_voice06.mp3.wav,de,2
data/clean/de/Male/810104151_male_german_voice09.mp3.wav,de,2
data/clean/de/Male/810104151_male_german_voice10.mp3.wav,de,2
data/clean/de/Male/810104151_male_german_voice12.mp3.wav,de,2
data/clean/de/Male/810104151_male_german_voice15.mp3.wav,de,2
data/clean/de/Male/810104151_male_german_voice18.mp3.wav,de,2
data/clean/de/Male/810104200_male_german_voice05.wav,de,7
data/clean/de/Male/810104200_male_german_voice17.wav,de,7
data/clean/de/Male/810104200_male_german_voice19.wav,de,7
data/clean/de/Male/810104200_male_german_voice20.wav,de,7
data/clean/de/Male/810104298_male_german_voice01.wav,de,2
data/clean/de/Male/810104298_male_german_voice04.wav,de,2
data/clean/de/Male/810104298_male_german_voice07.wav,de,2
data/clean/de/Male/810104298_male_german_voice10.wav,de,2
data/clean/de/Male/810104298_male_german_voice14.wav,de,2
data/clean/de/Male/810104298_male_german_voice16.wav,de,2
data/clean/de/Male/810104298_male_german_voice17.wav,de,2
data/clean/es/Female/220701071_female_spanish_voice1.wav,es,6
data/clean/es/Female/220701071_female_spanish_voice10.wav,es,6
data/clean/es/Female/220701071_female_spanish_voice2.wav,es,6
data/clean/es/Female/220701071_female_spanish_voice3.wav,es,6
data/clean/es/Female/220701071_female_spanish_voice4.wav,es,6
data/clean/es/Female/220701071_female_spanish_voice5.wav,es,6
data/clean/es/Female/220701071_female_spanish_voice6.wav,es,6
data/clean/es/Female/220701071_female_spanish_voice7.wav,es,6
data/clean/es/Female/220701071_female_spanish_voice8.wav,es,6
data/clean/es/Female/220701071_female_spanish_voice9.wav,es,6
data/clean/es/Female/610301117_female_spanish_voice1.wav,es,7
data/clean/es/Female/610301117_female_spanish_voice10.wav,es,7
data/clean/es/Female/610301117_female_spanish_voice2.wav,es,7
data/clean/es/Female/610301117_female_spanish_voice3.wav,es,7
data/clean/es/Female/610301117_female_spanish_voice4.wav,es,7
data/clean/es/Female/610301117_female_spanish_voice5.wav,es,7
data/clean/es/Female/610301117_female_spanish_voice6.wav,es,7
data/clean/es/Female/610301117_female_spanish_voice7.wav,es,7
data/clean/es/Female/610301117_female_spanish_voice8.wav,es,7
data/clean/es/Female/610301117_female_spanish_voice9.wav,es,7
data/clean/es/Female/810101574_female_spanish_voice1.wav,es,6
data/clean/es/Female/810101574_female_spanish_voice10.wav,es,6
data/clean/es/Female/810101574_female_spanish_voice2.wav,es,6
data/clean/es/Female/810101574_female_spanish_voice3.wav,es,6
data/clean/es/Female/810101574_female_spanish_voice4.wav,es,6
data/clean/es/Female/810101574_female_spanish_voice5.wav,es,6
data/clean/es/Female/810101574_female_spanish_voice6.wav,es,6
data/clean/es/Female/810101574_female_spanish_voice7.wav,es,6
data/clean/es/Female/810101574_female_spanish_voice8.wav,es,6
data/clean/es/Female/810101574_female_spanish_voice9.wav,es,6
data/clean/es/Female/810102470_female_spanish_voice1.wav,es,6
data/clean/es/Female/810102470_female_spanish_voice10.wav,es,6
data/clean/es/Female/810102470_female_spanish_voice2.wav,es,6
data/clean/es/Female/810102470_female_spanish_voice3.wav,es,6
data/clean/es/Female/810102470_female_spanish_voice4.wav,es,6
data/clean/es/Female/810102470_female_spanish_voice5.wav,es,6
data/clean/es/Female/810102470_female_spanish_voice6.wav,es,6
data/clean/es/Female/810102470_female_spanish_voice7.wav,es,6
data/clean/es/Female/810102470_female_spanish_voice8.wav,es,6
data/clean/es/Female/810102470_female_spanish_voice9.wav,es,6
data/clean/es/Female/810102515_female_spanish_voice1.wav,es,6
data/clean/es/Female/810102515_female_spanish_voice10.wav,es,6
data/clean/es/Female/810102515_female_spanish_voice2.wav,es,6
data/clean/es/Female/810102515_female_spanish_voice3.wav,es,6
data/clean/es/Female/810102515_female_spanish_voice4.wav,es,6
data/clean/es/Female/810102515_female_spanish_voice5.wav,es,6
data/clean/es/Female/810102515_female_spanish_voice6.wav,es,6
data/clean/es/Female/810102515_female_spanish_voice7.wav,es,6
data/clean/es/Female/810102515_female_spanish_voice8.wav,es,6
data/clean/es/Female/810102515_female_spanish_voice9.wav,es,6
data/clean/es/Female/810104118_female_spanish_voice1.wav,es,7
data/clean/es/Female/810104118_female_spanish_voice10.wav,es,7
data/clean/es/Female/810104118_female_spanish_voice2.wav,es,7
data/clean/es/Female/810104118_female_spanish_voice3.wav,es,7
data/clean/es/Female/810104118_female_spanish_voice4.wav,es,7
data/clean/es/Female/810104118_female_spanish_voice5.wav,es,7
data/clean/es/Female/810104118_female_spanish_voice6.wav,es,7
data/clean/es/Female/810104118_female_spanish_voice7.wav,es,7
data/clean/es/Female/810104118_female_spanish_voice8.wav,es,7
data/clean/es/Female/810104118_female_spanish_voice9.wav,es,7
data/clean/es/Female/810104164_female_spanish_voice1.wav,es,6
data/clean/es/Female/810104164_female_spanish_voice10.wav,es,6
data/clean/es/Female/810104164_female_spanish_voice2.wav,es,6
data/clean/es/Female/810104164_female_spanish_voice3.wav,es,6
data/clean/es/Female/810104164_female_spanish_voice4.wav,es,6
data/clean/es/Female/810104164_female_spanish_voice5.wav,es,6
data/clean/es/Female/810104164_female_spanish_voice6.wav,es,6
data/clean/es/Female/810104164_female_spanish_voice7.wav,es,6
data/clean/es/Female/810104164_female_spanish_voice8.wav,es,6
data/clean/es/Female/810104164_female_spanish_voice9.wav,es,6
data/clean/es/Female/810104301_female_spanish_voice1.wav,es,6
data/clean/es/Female/810104301_female_spanish_voice10.wav,es,6
data/clean/es/Female/810104301_female_spanish_voice2.wav,es,6
data/clean/es/Female/810104301_female_spanish_voice3.wav,es,6
data/clean/es/Female/810104301_female_spanish_voice4.wav,es,6
data/clean/es/Female/810104301_female_spanish_voice5.wav,es,6
data/clean/es/Female/810104301_female_spanish_voice6.wav,es,6
data/clean/es/Female/810104301_female_spanish_voice7.wav,es,6
data/clean/es/Female/810104301_female_spanish_voice8.wav,es,6
data/clean/es/Female/810104301_female_spanish_voice9.wav,es,6
data/clean/es/Female/810800006_female_spanish_voice1.wav,es,7
data/clean/es/Female/810800006_female_spanish_voice10.wav,es,7
data/clean/es/Female/810800006_female_spanish_voice2.wav,es,7
data/clean/es/Female/810800006_female_spanish_voice3.wav,es,7
data/clean/es/Female/810800006_female_spanish_voice4.wav,es,7
data/clean/es/Female/810800006_female_spanish_voice5.wav,es,7
data/clean/es/Female/810800006_female_spanish_voice6.wav,es,7
data/clean/es/Female/810800006_female_spanish_voice7.wav,es,7
data/clean/es/Female/810800006_female_spanish_voice8.wav,es,7
data/clean/es/Female/810800006_female_spanish_voice9.wav,es,7
data/clean/es/Male/810102442_male_spanish_voice1.wav,es,1
data/clean/es/Male/810102442_male_spanish_voice10.wav,es,1
data/clean/es/Male/810102442_male_spanish_voice2.wav,es,1
data/clean/es/Male/810102442_male_spanish_voice3.wav,es,1
data/clean/es/Male/810102442_male_spanish_voice4.wav,es,1
data/clean/es/Male/810102442_male_spanish_voice5.wav,es,1
data/clean/es/Male/810102442_male_spanish_voice6.wav,es,1
data/clean/es/Male/810102442_male_spanish_voice7.wav,es,1
data/clean/es/Male/810102442_male_spanish_voice8.wav,es,1
data/clean/es/Male/810102442_male_spanish_voice9.wav,es,1
data/clean/es/Male/810102552_male_spanish_voice1.wav,es,1
data/clean/es/Male/810102552_male_spanish_voice10.wav,es,1
data/clean/es/Male/810102552_male_spanish_voice2.wav,es,1
data/clean/es/Male/810102552_male_spanish_voice3.wav,es,1
data/clean/es/Male/810102552_male_spanish_voice4.wav,es,1
data/clean/es/Male/810102552_male_spanish_voice5.wav,es,1
data/clean/es/Male/810102552_male_spanish_voice6.wav,es,1
data/clean/es/Male/810102552_male_spanish_voice7.wav,es,1
data/clean/es/Male/810102552_male_spanish_voice8.wav,es,1
data/clean/es/Male/810102552_male_spanish_voice9.wav,es,1
data/clean/es/Male/810103254_male_spanish_voice1.wav,es,1
data/clean/es/Male/810103254_male_spanish_voice10.wav,es,1
data/clean/es/Male/810103254_male_spanish_voice2.wav,es,1
data/clean/es/Male/810103254_male_spanish_voice3.wav,es,1
data/clean/es/Male/810103254_male_spanish_voice4.wav,es,1
data/clean/es/Male/810103254_male_spanish_voice5.wav,es,1
data/clean/es/Male/810103254_male_spanish_voice6.wav,es,1
data/clean/es/Male/810103254_male_spanish_voice7.wav,es,1
data/clean/es/Male/810103254_male_spanish_voice8.wav,es,1
data/clean/es/Male/810103254_male_spanish_voice9.wav,es,1
data/clean/es/Male/810103314_male_spanish_voice1.wav,es,1
data/clean/es/Male/810103314_male_spanish_voice10.wav,es,1
data/clean/es/Male/810103314_male_spanish_voice2.wav,es,1
data/clean/es/Male/810103314_male_spanish_voice3.wav,es,1
data/clean/es/Male/810103314_male_spanish_voice4.wav,es,1
data/clean/es/Male/810103314_male_spanish_voice5.wav,es,1
data/clean/es/Male/810103314_male_spanish_voice6.wav,es,1
data/clean/es/Male/810103314_male_spanish_voice7.wav,es,1
data/clean/es/Male/810103314_male_spanish_voice8.wav,es,1
data/clean/es/Male/810103314_male_spanish_voice9.wav,es,1
data/clean/es/Male/810104117_male_spanish_voice1.wav,es,1
data/clean/es/Male/810104117_male_spanish_voice10.wav,es,1
data/clean/es/Male/810104117_male_spanish_voice2.wav,es,1
data/clean/es/Male/810104117_male_spanish_voice3.wav,es,1
data/clean/es/Male/810104117_male_spanish_voice4.wav,es,1
data/clean/es/Male/810104117_male_spanish_voice5.wav,es,1
data/clean/es/Male/810104117_male_spanish_voice6.wav,es,1
data/clean/es/Male/810104117_male_spanish_voice7.wav,es,1
data/clean/es/Male/810104117_male_spanish_voice8.wav,es,1
data/clean/es/Male/810104117_male_spanish_voice9.wav,es,1
data/clean/es/Male/810104229_male_spanish_voice1.wav,es,1
data/clean/es/Male/810104229_male_spanish_voice10.wav,es,1
data/clean/es/Male/810104229_male_spanish_voice2.wav,es,1
data/clean/es/Male/810104229_male_spanish_voice3.wav,es,1
data/clean/es/Male/810104229_male_spanish_voice4.wav,es,1
data/clean/es/Male/810104229_male_spanish_voice5.wav,es,1
data/clean/es/Male/810104229_male_spanish_voice6.wav,es,1
data/clean/es/Male/810104229_male_spanish_voice7.wav,es,1
data/clean/es/Male/810104229_male_spanish_voice8.wav,es,1
data/clean/es/Male/810104229_male_spanish_voice9.wav,es,1
data/clean/es/Male/810104265_male_spanish_voice1.wav,es,1
data/clean/es/Male/810104265_male_spanish_voice10.wav,es,1
data/clean/es/Male/810104265_male_spanish_voice2.wav,es,1
data/clean/es/Male/810104265_male_spanish_voice3.wav,es,1
data/clean/es/Male/810104265_male_spanish_voice4.wav,es,1
data/clean/es/Male/810104265_male_spanish_voice5.wav,es,1
data/clean/es/Male/810104265_male_spanish_voice6.wav,es,1
data/clean/es/Male/810104265_male_spanish_voice7.wav,es,1
data/clean/es/Male/810104265_male_spanish_voice8.wav,es,1
data/clean/es/Male/810104265_male_spanish_voice9.wav,es,1
data/clean/es/Male/810104281_male_spanish_voice1.wav,es,1
data/clean/es/Male/810104281_male_spanish_voice10.wav,es,1
data/clean/es/Male/810104281_male_spanish_voice2.wav,es,1
data/clean/es/Male/810104281_male_spanish_voice3.wav,es,1
data/clean/es/Male/810104281_male_spanish_voice4.wav,es,1
data/clean/es/Male/810104281_male_spanish_voice5.wav,es,1
data/clean/es/Male/810104281_male_spanish_voice6.wav,es,1
data/clean/es/Male/810104281_male_spanish_voice7.wav,es,1
data/clean/es/Male/810104281_male_spanish_voice8.wav,es,1
data/clean/es/Male/810104281_male_spanish_voice9.wav,es,1
data/clean/es/Male/810104303_male_spanish_voice1.wav,es,1
data/clean/es/Male/810104303_male_spanish_voice10.wav,es,1
data/clean/es/Male/810104303_male_spanish_voice2.wav,es,1
data/clean/es/Male/810104303_male_spanish_voice3.wav,es,1
data/clean/es/Male/810104303_male_spanish_voice4.wav,es,1
data/clean/es/Male/810104303_male_spanish_voice5.wav,es,1
data/clean/es/Male/810104303_male_spanish_voice6.wav,es,1
data/clean/es/Male/810104303_male_spanish_voice7.wav,es,1
data/clean/es/Male/810104303_male_spanish_voice8.wav,es,1
data/clean/es/Male/810104303_male_spanish_voice9.wav,es,1
data/clean/it/Female/810101369_female_italian_voice10.wav,it,4
data/clean/it/Female/810101369_female_italian_voice13.wav,it,4
data/clean/it/Female/810101369_female_italian_voice16.wav,it,4
data/clean/it/Female/810101369_female_italian_voice3.wav,it,4
data/clean/it/Female/810101369_female_italian_voice5.wav,it,4
data/clean/it/Female/810101369_female_italian_voice7.wav,it,4
data/clean/it/Female/810101409_female_italian_voice02.wav,it,4
data/clean/it/Female/810101409_female_italian_voice04.wav,it,4
data/clean/it/Female/810101409_female_italian_voice07.wav,it,4
data/clean/it/Female/810101409_female_italian_voice10.wav,it,4
data/clean/it/Female/810101409_female_italian_voice13.wav,it,4
data/clean/it/Female/810101409_female_italian_voice15.wav,it,4
data/clean/it/Female/810101409_female_italian_voice17.wav,it,4
data/clean/it/Female/810101409_female_italian_voice19.wav,it,4
data/clean/it/Female/810101502_female_italian_voice01.mp3.wav,it,4
data/clean/it/Female/810101502_female_italian_voice03.mp3.wav,it,4
data/clean/it/Female/810101502_female_italian_voice05.mp3.wav,it,4
data/clean/it/Female/810101502_female_italian_voice07.mp3.wav,it,4
data/clean/it/Female/810101502_female_italian_voice09.mp3.wav,it,4
data/clean/it/Female/810101502_female_italian_voice11.mp3.wav,it,4
data/clean/it/Female/810101502_female_italian_voice13.mp3.wav,it,4
data/clean/it/Female/810101502_female_italian_voice15.mp3.wav,it,4
data/clean/it/Female/810101502_female_italian_voice17.mp3.wav,it,4
data/clean/it/Female/810101502_female_italian_voice19.mp3.wav,it,4
data/clean/it/Female/810101567_female_Italian_voice02.wav,it,4
data/clean/it/Female/810101567_female_Italian_voice04.wav,it,4
data/clean/it/Female/810101567_female_Italian_voice06.wav,it,4
data/clean/it/Female/810101567_female_Italian_voice08.wav,it,4
data/clean/it/Female/810101567_female_Italian_voice10.wav,it,4
data/clean/it/Female/810101567_female_Italian_voice12.wav,it,4
data/clean/it/Female/810101567_female_Italian_voice14.wav,it,4
data/clean/it/Female/810101567_female_Italian_voice16.wav,it,4
data/clean/it/Female/810101567_female_Italian_voice18.wav,it,4
data/clean/it/Female/810102480_female_italian_voice01.wav,it,4
data/clean/it/Female/810102480_female_italian_voice03.wav,it,4
data/clean/it/Female/810102480_female_italian_voice05.wav,it,4
data/clean/it/Female/810102480_female_italian_voice07.wav,it,4
data/clean/it/Female/810102480_female_italian_voice09.wav,it,4
data/clean/it/Female/810102480_female_italian_voice11.wav,it,4
data/clean/it/Female/810102480_female_italian_voice13.wav,it,4
data/clean/it/Female/810102480_female_italian_voice15.wav,it,4
data/clean/it/Female/810102480_female_italian_voice17.wav,it,4
data/clean/it/Female/810102480_female_italian_voice19.wav,it,4
data/clean/it/Female/810103058_female_italian_voice1.wav,it,4
data/clean/it/Female/810103058_female_italian_voice10.wav,it,4
data/clean/it/Female/810103058_female_italian_voice12.wav,it,4
data/clean/it/Female/810103058_female_italian_voice14.wav,it,4
data/clean/it/Female/810103058_female_italian_voice16.wav,it,4
data/clean/it/Female/810103058_female_italian_voice3.wav,it,4
data/clean/it/Female/810103058_female_italian_voice5.wav,it,4
data/clean/it/Female/810103058_female_italian_voice7.wav,it,4
data/clean/it/Female/810103058_female_italian_voice9.wav,it,4
data/clean/it/Female/810103147_female_italian_voice11.wav,it,4
data/clean/it/Female/810103147_female_italian_voice13.wav,it,4
data/clean/it/Female/810103147_female_italian_voice15.wav,it,4
data/clean/it/Female/810103147_female_italian_voice17.wav,it,4
data/clean/it/Female/810103147_female_italian_voice18.wav,it,4
data/clean/it/Female/810103147_female_italian_voice19.wav,it,4
data/clean/it/Female/810103147_female_italian_voice2.wav,it,4
data/clean/it/Female/810103147_female_italian_voice4.wav,it,4
data/clean/it/Female/810103147_female_italian_voice6.wav,it,4
data/clean/it/Female/810103147_female_italian_voice7.wav,it,4
data/clean/it/Female/810103147_female_italian_voice9.wav,it,4
data/clean/it/Female/810104250_female_italian_voice10.wav,it,4
data/clean/it/Female/810104250_female_italian_voice12.wav,it,4
data/clean/it/Female/810104250_female_italian_voice14.wav,it,4
data/clean/it/Female/810104250_female_italian_voice16.wav,it,4
data/clean/it/Female/810104250_female_italian_voice18.wav,it,4
data/clean/it/Female/810104250_female_italian_voice2.wav,it,4
data/clean/it/Female/810104250_female_italian_voice20.wav,it,4
data/clean/it/Female/810104250_female_italian_voice4.wav,it,4
data/clean/it/Female/810104250_female_italian_voice6.wav,it,4
data/clean/it/Female/810104250_female_italian_voice8.wav,it,4
data/clean/it/Female/810104256_female_italian_voice10.wav,it,4
data/clean/it/Female/810104256_female_italian_voice12.wav,it,4
data/clean/it/Female/810104256_female_italian_voice14.wav,it,4
data/clean/it/Female/810104256_female_italian_voice16.wav,it,4
data/clean/it/Female/810104256_female_italian_voice17.wav,it,4
data/clean/it/Female/810104256_female_italian_voice18.wav,it,4
data/clean/it/Female/810104256_female_italian_voice2.wav,it,4
data/clean/it/Female/810104256_female_italian_voice4.wav,it,4
data/clean/it/Female/810104256_female_italian_voice6.wav,it,4
data/clean/it/Female/810104256_female_italian_voice8.wav,it,4
data/clean/it/Female/810104324_female_italian_voice01.wav,it,4
data/clean/it/Female/810104324_female_italian_voice07.wav,it,4
data/clean/it/Female/810104324_female_italian_voice09.wav,it,4
data/clean/it/Female/810104324_female_italian_voice14.wav,it,4
data/clean/it/Female/810104324_female_italian_voice16.wav,it,4
data/clean/it/Female/810104324_female_italian_voice18.wav,it,4
data/clean/it/Female/810104324_female_italian_voice20.wav,it,4
data/clean/it/Male/810101434_male_italian_voice10.wav,it,0
data/clean/it/Male/810101434_male_italian_voice12.wav,it,0
data/clean/it/Male/810101434_male_italian_voice14.wav,it,0
data/clean/it/Male/810101434_male_italian_voice16.wav,it,0
data/clean/it/Male/810101434_male_italian_voice18.wav,it,0
data/clean/it/Male/810101434_male_italian_voice8.wav,it,0
data/clean/it/Male/810101434_male_italian_voice9.wav,it,0
data/clean/it/Male/810101441_male_italian_voice01.wav,it,0
data/clean/it/Male/810101441_male_italian_voice02.wav,it,0
data/clean/it/Male/810101441_male_italian_voice05.wav,it,0
data/clean/it/Male/810101441_male_italian_voice06.wav,it,0
data/clean/it/Male/810101441_male_italian_voice07.wav,it,0
